Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn,Avg Monthly Spend,Tenure Group,Bill_Shock_Ratio,Total_Addon_Services,High_Risk_Security_Profile,Is_Auto_Pay,Cost_Per_Service,Multiple Lines_No,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Online Security_No,Online Security_No internet service,Online Security_Yes,Online Backup_No,Online Backup_No internet service,Online Backup_Yes,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,20,1,0,78.8,1641.3,0,82.06,2,0.96,1,1,0,39.4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,0,10,1,1,19.3,185.2,0,18.52,1,1.042,0,0,0,19.3,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,1,20,1,0,96.8,1826.7,0,91.34,2,1.06,3,0,0,24.2,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,1,0,20,1,0,20.65,417.5,0,20.88,2,0.989,0,0,0,20.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,1,19,1,0,19.8,344.5,0,18.13,2,1.092,0,0,0,19.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,0,22,1,1,104.6,2180.55,0,99.12,2,1.055,5,0,0,17.43,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,35,1,0,80.05,2835.9,0,81.03,3,0.988,1,0,1,40.02,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,1,1,0,45.15,45.15,0,45.15,1,1.0,0,1,0,45.15,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,39,1,1,73.15,2730.85,0,70.02,4,1.045,0,1,1,73.15,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,1,1,0,54,1,1,99.1,5437.1,0,100.69,5,0.984,4,0,0,19.82,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,56,1,1,105.35,5794.45,0,103.47,5,1.018,4,0,0,21.07,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,18,1,1,45.65,747.2,0,41.51,2,1.1,0,1,1,45.65,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,16,1,1,79.95,1267.95,0,79.25,2,1.009,1,1,1,39.98,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,68,1,1,54.45,3674.95,0,54.04,6,1.008,2,0,1,18.15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,53,1,0,25.1,1275.6,0,24.07,5,1.043,0,0,1,25.1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,1,72,1,0,84.7,5893.9,0,81.86,6,1.035,5,0,1,14.12,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,9,1,1,75.85,724.65,0,80.52,1,0.942,0,1,0,75.85,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,30,1,1,48.8,1536.75,0,51.22,3,0.953,1,0,0,24.4,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,18,0,1,35.2,607.3,0,33.74,2,1.043,2,0,0,11.73,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,1,1,1,55,1,0,76.25,4154.55,0,75.54,5,1.009,4,0,0,15.25,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
1,1,0,0,33,1,1,24.9,847.8,0,25.69,3,0.969,0,0,1,24.9,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,44,0,0,54.3,2390.45,0,54.33,4,0.999,4,1,1,10.86,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,1,30,1,0,66.3,1923.5,0,64.12,3,1.034,3,0,1,16.58,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
0,0,1,0,71,1,1,20.9,1493.2,0,21.03,6,0.994,0,0,1,20.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,0,1,1,0,75.35,75.35,0,75.35,1,1.0,1,1,1,37.67,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,23,1,1,104.45,2184.85,0,94.99,2,1.1,4,1,0,20.89,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,22,0,1,49.45,1031.4,0,46.88,2,1.055,3,1,1,12.36,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,1,49,1,0,19.45,921.3,0,18.8,5,1.035,0,0,1,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,42,1,1,92.15,3875.4,0,92.27,4,0.999,3,1,0,23.04,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,7,1,0,19.85,144.15,0,20.59,1,0.964,0,0,0,19.85,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,1,67,1,1,100.25,6689.0,0,99.84,6,1.004,4,0,1,20.05,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,15,1,0,95.7,1451.1,0,96.74,2,0.989,3,0,0,23.92,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,1,0,67,1,1,93.15,6368.2,0,95.05,6,0.98,3,1,0,23.29,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,1,53,1,1,69.7,3729.6,0,70.37,5,0.99,4,0,0,13.94,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,1,1,21,1,0,19.8,350.1,0,16.67,2,1.188,0,0,0,19.8,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,1,1,40,1,1,71.35,2847.2,0,71.18,4,1.002,4,0,0,14.27,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,1,22,1,0,20.75,452.35,0,20.56,2,1.009,0,0,1,20.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,39,0,1,40.6,1494.5,0,38.32,4,1.059,2,0,0,13.53,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,2,1,0,20.35,41.85,0,20.92,1,0.973,0,0,0,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,1,57,1,0,19.75,1272.05,0,22.32,5,0.885,0,0,1,19.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,1,1,8,1,1,54.4,475.1,0,59.39,1,0.916,1,1,0,27.2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,1,7,1,0,20.45,150.75,0,21.54,1,0.949,0,0,0,20.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,49,1,1,66.15,3199.0,0,65.29,5,1.013,2,0,1,22.05,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0,0,0,0,65,1,1,89.85,5844.65,0,89.92,6,0.999,3,0,0,22.46,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,55,1,0,45.05,2462.6,0,44.77,5,1.006,0,1,1,45.05,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,71,1,0,86.85,6263.8,0,88.22,6,0.984,6,0,1,12.41,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,0,35,1,1,96.75,3403.4,0,97.24,3,0.995,4,0,0,19.35,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,17,1,1,106.65,1672.1,0,98.36,2,1.084,5,0,1,17.78,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,1,0,72,1,1,110.15,7881.2,0,109.46,6,1.006,5,0,1,18.36,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,0,1,1,28,1,1,82.85,2320.8,0,82.89,3,1.0,2,0,1,27.62,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,18,1,0,20.1,370.5,0,20.58,2,0.977,0,0,0,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,0,0,52,1,1,59.45,3043.7,0,58.53,5,1.016,2,1,0,19.82,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,0,47,1,1,58.6,2723.4,0,57.94,4,1.011,2,1,1,19.53,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,23,1,0,49.7,1081.25,0,47.01,2,1.057,1,1,1,24.85,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,66,1,0,65.85,4097.05,0,62.08,6,1.061,4,0,0,13.17,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,8,1,1,73.5,632.2,0,79.03,1,0.93,0,1,0,73.5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,1,71,1,0,113.65,8166.8,0,115.03,6,0.988,6,0,1,16.24,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
0,1,0,0,50,1,1,83.4,4113.7,0,82.27,5,1.014,2,0,0,27.8,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,46,1,0,65.65,3047.15,0,66.24,4,0.991,4,0,0,13.13,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,66,0,1,61.35,4193.4,0,63.54,6,0.966,5,0,1,10.22,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
0,0,1,0,42,1,1,85.9,3729.75,0,88.8,4,0.967,2,0,1,28.63,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,5,1,1,75.65,399.45,0,79.89,1,0.947,1,0,0,37.83,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1,0,0,0,29,1,0,70.9,1964.6,0,67.74,3,1.047,3,1,1,17.73,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,27,1,0,49.85,1336.15,0,49.49,3,1.007,1,1,0,24.92,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,1,25,1,0,20.1,486.05,0,19.44,3,1.034,0,0,0,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,57,1,1,103.05,5925.75,0,103.96,5,0.991,5,0,0,17.18,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
0,1,1,0,47,1,0,99.7,4747.2,0,101.0,4,0.987,3,1,0,24.92,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,13,1,1,81.9,1028.9,0,79.15,2,1.035,1,1,0,40.95,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1,0,1,1,71,1,1,66.2,4692.55,0,66.09,6,1.002,2,0,0,22.07,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,19.75,19.75,0,19.75,1,1.0,0,0,0,19.75,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0,2,1,1,72.6,154.3,0,77.15,1,0.941,0,1,0,72.6,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,0,0,55,1,1,116.5,6382.55,0,116.05,5,1.004,6,0,0,16.64,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,0,0,71,1,1,106.8,7623.2,0,107.37,6,0.995,4,0,0,21.36,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,50,1,0,24.95,1261.45,0,25.23,5,0.989,0,0,0,24.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,1,1,89.25,89.25,0,89.25,1,1.0,2,1,0,29.75,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,5,1,1,19.25,86.05,0,17.21,1,1.119,0,0,0,19.25,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,66,1,1,104.55,6779.05,0,102.71,6,1.018,5,0,1,17.42,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
0,0,1,1,49,1,1,87.2,4345.0,0,88.67,5,0.983,6,0,0,12.46,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,1,1,0,3,0,1,30.75,82.85,0,27.62,1,1.113,1,1,0,15.38,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,66,1,1,25.7,1714.55,0,25.98,6,0.989,0,0,1,25.7,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,1,11,1,0,86.2,893.2,0,81.2,1,1.062,1,1,0,43.1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1,0,0,0,28,0,1,30.1,810.85,0,28.96,3,1.039,1,0,1,15.05,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,65,1,1,99.35,6347.55,0,97.65,6,1.017,4,0,0,19.87,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,0,62,1,1,19.2,1123.65,0,18.12,6,1.06,0,0,1,19.2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,1,0,2,1,0,20.1,43.15,0,21.58,1,0.931,0,0,1,20.1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,2,1,0,20.35,35.1,0,17.55,1,1.16,0,0,1,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
0,0,1,1,55,1,1,25.65,1388.0,0,25.24,5,1.016,0,0,1,25.65,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,1,1,0,41,1,1,94.55,3851.45,0,93.94,4,1.006,3,1,0,23.64,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,0,30,1,1,94.4,2638.1,0,87.94,3,1.073,3,0,1,23.6,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,0,17,1,0,56.1,946.95,0,55.7,2,1.007,2,0,0,18.7,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,1,16,1,0,68.25,1114.85,0,69.68,2,0.979,4,0,1,13.65,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
1,0,0,0,72,1,0,24.75,1777.6,0,24.69,6,1.002,0,0,1,24.75,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
1,0,0,0,9,1,1,76.25,684.85,0,76.09,1,1.002,0,1,0,76.25,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,74.35,74.35,0,74.35,1,1.0,1,1,0,37.17,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,23,1,0,54.15,1312.45,0,57.06,2,0.949,2,0,0,18.05,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,1,8,1,0,19.45,159.2,0,19.9,1,0.977,0,0,1,19.45,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1,0,1,1,19,0,1,34.95,610.2,0,32.12,2,1.088,2,0,0,11.65,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,7,1,1,53.65,404.35,0,57.76,1,0.929,1,0,0,26.82,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,61,1,0,104.0,6363.45,0,104.32,6,0.997,4,0,0,20.8,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,1,0,57,1,1,70.35,4124.65,0,72.36,5,0.972,4,0,1,14.07,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
1,0,0,1,15,1,0,64.85,950.75,0,63.38,2,1.023,3,0,0,16.21,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,1,1,0,19.65,19.65,0,19.65,1,1.0,0,0,0,19.65,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,12,1,0,45.9,505.95,0,42.16,1,1.089,0,1,1,45.9,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,54,1,0,20.0,1149.65,0,21.29,5,0.939,0,0,0,20.0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,0,1,1,4,1,0,44.8,169.65,0,42.41,1,1.056,0,1,0,44.8,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,1,0,20,1,0,20.35,393.15,0,19.66,2,1.035,0,0,0,20.35,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,26,0,0,45.8,1147.0,0,44.12,3,1.038,3,0,0,11.45,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
0,0,1,0,53,1,1,108.95,5718.2,0,107.89,5,1.01,5,0,1,18.16,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,0,0,68,0,0,64.35,4539.6,0,66.76,6,0.964,6,0,1,9.19,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,1,1,72,1,1,90.8,6397.6,0,88.86,6,1.022,6,0,1,12.97,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,0,12,1,0,24.95,280.4,0,23.37,1,1.068,0,0,1,24.95,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,68,1,1,84.7,5711.05,0,83.99,6,1.008,2,0,1,28.23,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
0,0,0,1,50,1,1,70.8,3478.15,0,69.56,5,1.018,4,0,1,14.16,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
0,1,0,0,41,1,1,104.4,4133.95,0,100.83,4,1.035,4,1,0,20.88,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,1,0,30,1,1,101.5,2917.65,0,97.26,3,1.044,3,0,0,25.38,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,1,1,0,54.3,54.3,0,54.3,1,1.0,1,1,0,27.15,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,1,1,1,29,1,1,103.95,2964.8,0,102.23,3,1.017,3,1,0,25.99,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,1,1,23,1,1,91.1,2198.3,0,95.58,2,0.953,6,0,1,13.01,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,1,60,1,0,19.95,1189.9,0,19.83,5,1.006,0,0,0,19.95,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,72,1,0,26.45,1914.5,0,26.59,6,0.995,0,0,1,26.45,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,72,1,1,75.1,5336.35,0,74.12,6,1.013,5,0,1,12.52,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
0,1,0,0,66,1,0,108.1,7238.6,0,109.68,6,0.986,4,1,1,21.62,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
0,0,1,0,72,1,1,110.15,7998.8,0,111.09,6,0.992,5,0,0,18.36,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,51,1,1,111.5,5703.25,0,111.83,5,0.997,5,0,0,18.58,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,1,1,70,1,1,106.5,7397.0,0,105.67,6,1.008,4,1,0,21.3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,0,9,1,1,19.9,164.6,0,18.29,1,1.088,0,0,0,19.9,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
